path,extension,size_mb,kind,score,matched_terms,estimated_rows,snippets
docs/roca/idare_06a0b_prior_deep_learning_forensic_review_current_metric_file_summaries.csv,.csv,0.1229,csv,20,"ablation,acc,accuracy,arch_ablation,aug,augment,augmentation,augmentation_config,deep,deviation,f1,macro_f1,oracle,pairwise,pearson,representation,rmse,subject",254,"L1: path,extension,size_kb,csv_columns,csv_rows_sampled,metric_summary_sample,unique_target_sample,unique_model_sample,unique_arch_config_sample,unique_arch_description_sample,unique_test_subject_sample,unique_fold_sample,unique_task_sample,unique_policy_sample,un || L2: docs/roca/eeg_oracle_arch_ablation_valence_current_predictions.csv,.csv,10946.77,""test_subject, stimulus_id, target, augmentation_config, model, y_true_score, train_stimulus_mean, true_deviation_from_train_stimulus_mean, y_pred_deviation_raw, y_pred_score_raw, || L3: docs/roca/eeg_oracle_arch_ablation_arousal_current_predictions.csv,.csv,10911.93,""test_subject, stimulus_id, target, augmentation_config, model, y_true_score, train_stimulus_mean, true_deviation_from_train_stimulus_mean, y_pred_deviation_raw, y_pred_score_raw, || L4: docs/idare_label_semantics_alternative_pairwise_feature_representation_patch_first_pass_predictions.csv,.csv,40587.58,""objective_run_id, feature_set_id, model, fold, subject, left_index, right_index, y_true, y_pred, score"",5000,,,random_balanced_no_training,,, || L5: docs/roca/idare_representation_learning_feasibility_gate_current_experiment_backlog.csv,.csv,1.38,""priority, experiment_id, title, input_representation, model_family, target, evaluation_gate, success_condition"",4,,""arousal deviation on high-disagreement trials || L6: docs/roca/eeg_oracle_arch_ablation_valence_current_fold_summary.csv,.csv,382.97,""augmentation_config, target, model, test_subject, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc,  || L7: docs/roca/eeg_oracle_arch_ablation_arousal_current_fold_summary.csv,.csv,381.06,""augmentation_config, target, model, test_subject, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc,  || L8: docs/roca/eeg_oracle_arch_ablation_arousal_smoke_current_fold_summary.csv,.csv,4.99,""augmentation_config, target, model, test_subject, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_a"
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current_fold_summary.csv,.csv,0.0632,csv,20,"ablation,acc,accuracy,arch_ablation,aug,augment,augmentation,augmentation_config,f1,macro_f1,oracle,pearson,rmse,subject",126,"L1: augmentation_config,target,model,test_subject,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,best_epoch,best_val_rmse_scaled,fit_subjects || L2: gaussian_0p10,valence,eeg_oracle_arch_A0_current,1,32,0.9473676600357891,1.1500129358507656,0.8958164767415291,0.8941221543633059,0.875,0.8423645320197044,0.9291666666666667,0.9473676600357891,1.1500129358507656,0.18458753608599762,0.14923458259783476,0.625,-0 || L3: gaussian_0p10,valence,eeg_oracle_arch_A0_current,2,32,1.190546631521861,1.5556176313335282,0.8460347691781839,0.8001968837913156,0.8947368421052632,0.8745098039215686,0.8987854251012146,1.190546631521861,1.5556176313335282,-0.46297139042947144,-0.4038496859791 || L4: gaussian_0p10,valence,eeg_oracle_arch_A0_current,3,32,0.9008569349472715,1.1123874496533428,0.9097381277365727,0.9180180194786914,0.9,0.873015873015873,0.9875,0.9008569349472715,1.1123874496533428,0.3501015169737879,0.29899175571132797,0.625,-0.195564516129032 || L5: gaussian_0p10,valence,eeg_oracle_arch_A0_current,5,32,1.1461363313210264,1.4565789700565341,0.8726297038267729,0.8580337512739282,0.90625,0.906158357771261,0.98046875,1.1461363313210264,1.4565789700565341,0.1975680197199198,0.20258502920222038,0.625,0.18548387 || L6: gaussian_0p10,valence,eeg_oracle_arch_A0_current,6,32,0.9055422627744949,1.1366756641825264,0.944493294391243,0.9241720979356519,0.9411764705882353,0.9375,0.9882352941176471,0.9055422627744949,1.1366756641825264,0.2806058057056823,0.2278852409939909,0.6875,-0. || L7: gaussian_0p10,valence,eeg_oracle_arch_A0_current,7,32,0.5916039714908865,0.7298496386935894,0.9450780039350383,0.9476432473345643,0.875,0.8423645320197044,1.0,0.5916039714908865,0.7298496386935894,0.29915539904703187,0.2928126342822467,0.53125,-0.1638104838709 || L8: gaussian_0p10,valence,eeg_oracle_arch_A0_current,8,32,0.834967030745269,1.025942866809167,0.9410550218893003,0.9277093877462874,0.96875,0.9687194525904204,1.0,0.834967030745269,1.025942866809167,0.01472354713425505,0.052974063094817433,0.5,0.3442540322580645,0"
docs/roca/eeg_oracle_arch_ablation_arousal_raw_a0_a8_current_fold_summary.csv,.csv,0.063,csv,20,"ablation,acc,accuracy,arch_ablation,aug,augment,augmentation,augmentation_config,f1,macro_f1,oracle,pearson,rmse,subject",126,"L1: augmentation_config,target,model,test_subject,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,best_epoch,best_val_rmse_scaled,fit_subjects || L2: gaussian_0p10,arousal,eeg_oracle_arch_A0_current,1,32,1.3725016293772487,1.6844289806842543,0.7441478311018024,0.7325103023122453,0.8416666666666667,0.8358974358974359,0.8916666666666667,1.3725016293772487,1.6844289806842543,0.49266310356549053,0.4338740738596 || L3: gaussian_0p10,arousal,eeg_oracle_arch_A0_current,2,32,2.3407609050738514,2.7710108475503668,0.7288482610221616,0.781466666274055,0.75,0.6559139784946236,0.8545454545454545,2.3407609050738514,2.7710108475503668,0.1008096224320325,0.08870967741935483,0.46875,2.2 || L4: gaussian_0p10,arousal,eeg_oracle_arch_A0_current,3,32,0.9401932156530864,1.342465533676611,0.6398590434296314,0.6543791933153035,0.9032258064516129,0.5714285714285714,0.967741935483871,0.9401932156530864,1.342465533676611,0.15831446376275757,0.2071114369501466 || L5: gaussian_0p10,arousal,eeg_oracle_arch_A0_current,5,32,1.389432806110322,1.6049274759677317,0.6652892462898075,0.7015384459036598,0.7420634920634921,0.716256157635468,0.8690476190476191,1.389432806110322,1.6049274759677317,-0.111599536269822,-0.1704545454545454 || L6: gaussian_0p10,arousal,eeg_oracle_arch_A0_current,6,32,2.855360075972576,3.2877241982047662,0.3482216987601279,0.37554598132475303,0.41666666666666663,0.2873806998939554,0.5166666666666667,2.855360075972576,3.2877241982047662,0.03908533647238252,0.0234604105571 || L7: gaussian_0p10,arousal,eeg_oracle_arch_A0_current,7,32,1.2626051235539153,1.5428309529245468,0.6459190436203689,0.6580859594878248,0.6875,0.4074074074074074,,1.2626051235539153,1.5428309529245468,0.15948028815516385,0.20053157448349576,0.625,-1.0433467741935485 || L8: gaussian_0p10,arousal,eeg_oracle_arch_A0_current,8,32,1.6537292770840226,1.853454033170994,0.7662177268369154,0.7873512489439116,0.7916666666666667,0.7681159420289855,0.90625,1.6537292770840226,1.853454033170994,0.13183447226133568,0.09567448680351906,0.75,-1."
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current.md,.md,0.0125,md,20,"ablation,acc,accuracy,arch_ablation,architecture,aug,augment,augmentation,augmentation_config,f1,macro_f1,oracle,pearson,rmse",,"L1: # ROCA EEG Oracle Architecture Ablation - valence || L3: This report tests architecture-internal ablations of the existing EEGSegmentClassifier/EEGSegmentEncoder. || L9: - augmentation_config: `gaussian_0p10` || L10: - oracle_test_checkpoint_selection: `true` || L16: ## Best EEG configs by RMSE lift, then dev_pearson || L18: | arch_config | augmentation_config | target | model | n | rmse | lift_vs_stimulus_rmse | balanced_accuracy | lift_vs_stimulus_balanced_accuracy | macro_f1 | auroc | lift_vs_stimulus_auroc | dev_rmse | dev_pearson | pred_dev_std | true_dev_std | || L20: | A0_current | gaussian_0p10 | valence | eeg_oracle_arch_A0_current | 2016 | 1.221204 | 0.036570 | 0.879591 | 0.000032 | 0.865347 | 0.952488 | 0.009202 | 1.221204 | 0.240102 | 0.323704 | 1.257774 | || L21: | A8_no_channel_pos | gaussian_0p10 | valence | eeg_oracle_arch_A8_no_channel_pos | 2016 | 1.227882 | 0.029892 | 0.880883 | 0.001324 | 0.866821 | 0.952988 | 0.009702 | 1.227882 | 0.216915 | 0.277536 | 1.257774 |"
docs/roca/eeg_oracle_arch_ablation_arousal_raw_a0_a8_current.md,.md,0.0124,md,20,"ablation,acc,accuracy,arch_ablation,architecture,aug,augment,augmentation,augmentation_config,f1,macro_f1,oracle,pearson,rmse",,"L1: # ROCA EEG Oracle Architecture Ablation - arousal || L3: This report tests architecture-internal ablations of the existing EEGSegmentClassifier/EEGSegmentEncoder. || L9: - augmentation_config: `gaussian_0p10` || L10: - oracle_test_checkpoint_selection: `true` || L16: ## Best EEG configs by RMSE lift, then dev_pearson || L18: | arch_config | augmentation_config | target | model | n | rmse | lift_vs_stimulus_rmse | balanced_accuracy | lift_vs_stimulus_balanced_accuracy | macro_f1 | auroc | lift_vs_stimulus_auroc | dev_rmse | dev_pearson | pred_dev_std | true_dev_std | || L20: | A8_no_channel_pos | gaussian_0p10 | arousal | eeg_oracle_arch_A8_no_channel_pos | 2016 | 1.804349 | 0.139856 | 0.792314 | 0.023691 | 0.795277 | 0.868312 | 0.052239 | 1.804349 | 0.374114 | 0.705812 | 1.944205 | || L21: | A0_current | gaussian_0p10 | arousal | eeg_oracle_arch_A0_current | 2016 | 1.819240 | 0.124965 | 0.781699 | 0.013076 | 0.785233 | 0.860896 | 0.044823 | 1.819240 | 0.354051 | 0.688257 | 1.944205 |"
docs/roca/eeg_oracle_arch_ablation_arousal_current_main_metrics.csv,.csv,0.0113,csv,20,"ablation,acc,accuracy,arch_ablation,aug,augment,augmentation,augmentation_config,f1,macro_f1,oracle,pearson,rmse,stimulus_only",24,"L1: arch_config,augmentation_config,target,model,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,li || L2: A0_current,gaussian_0p10,arousal,eeg_oracle_arch_A0_current,2016,1.4787821481316243,1.8407343124610542,0.6820393070910304,0.6739735358138871,0.7827535560440426,0.7857142857142857,0.8552884209926803,1.4787821481316243,1.8407343124610542,0.325882542727402,0.3334 || L3: A0_current,gaussian_0p10,arousal,stimulus_only,2016,1.5799251152073732,1.9442049821165959,0.6343754946304894,0.5984999661777204,0.7686230248306998,0.7739110736354597,0.816073636699185,1.5799251152073732,1.9442049821165959,,,0.0,-1.409807015397024e-17,1.9442049 || L4: A10_lr_low,gaussian_0p10,arousal,eeg_oracle_arch_A10_lr_low,2016,1.4902085504314726,1.8559672487919368,0.6761298661723464,0.6657997163471026,0.7792624063139701,0.7843959241947811,0.8489884701699738,1.4902085504314726,1.8559672487919368,0.30530029312056695,0.30 || L5: A10_lr_low,gaussian_0p10,arousal,stimulus_only,2016,1.5799251152073732,1.9442049821165959,0.6343754946304894,0.5984999661777204,0.7686230248306998,0.7739110736354597,0.816073636699185,1.5799251152073732,1.9442049821165959,,,0.0,-1.409807015397024e-17,1.9442049 || L6: A11_lr_high,gaussian_0p10,arousal,eeg_oracle_arch_A11_lr_high,2016,1.4685353501381249,1.8286372606399206,0.6870819712608484,0.6788547644651238,0.7773073624651295,0.7810701028608567,0.8552314673343387,1.4685353501381249,1.8286372606399206,0.34651373173121475,0. || L7: A11_lr_high,gaussian_0p10,arousal,stimulus_only,2016,1.5799251152073732,1.9442049821165959,0.6343754946304894,0.5984999661777204,0.7686230248306998,0.7739110736354597,0.816073636699185,1.5799251152073732,1.9442049821165959,,,0.0,-1.409807015397024e-17,1.944204 || L8: A1_low_dropout,gaussian_0p10,arousal,eeg_oracle_arch_A1_low_dropout,2016,1.4669714773495934,1.8366470956522076,0.6834812571357327,0.6748510040319079,0.7870217946316795,0.7882294708706628,0.853523952846752,1.4669714773495934,1.8366470956522076,0.329412666433602"
docs/roca/eeg_oracle_arch_ablation_valence_current_main_metrics.csv,.csv,0.0113,csv,20,"ablation,acc,accuracy,arch_ablation,aug,augment,augmentation,augmentation_config,f1,macro_f1,oracle,pearson,rmse,stimulus_only",24,"L1: arch_config,augmentation_config,target,model,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,li || L2: A0_current,gaussian_0p10,valence,eeg_oracle_arch_A0_current,2016,0.9747296136018603,1.21546016371987,0.8757794681954444,0.8675993500367382,0.8798676277256448,0.8658272654220258,0.952118308979454,0.9747296136018603,1.21546016371987,0.2573441414220239,0.23638214 || L3: A0_current,gaussian_0p10,valence,stimulus_only,2016,1.02206541218638,1.257773694673858,0.8663072234664694,0.8413570547514742,0.8795593635250918,0.8658039779535107,0.943285935194,1.02206541218638,1.257773694673858,,,0.0,-2.4671622769447922e-17,1.257773694673858 || L4: A10_lr_low,gaussian_0p10,valence,eeg_oracle_arch_A10_lr_low,2016,0.9797490810034005,1.2175005546093232,0.8753378720283119,0.8678120906841196,0.8803300240264744,0.8658601980947574,0.954292276772897,0.9797490810034005,1.2175005546093232,0.2522406990196082,0.2373 || L5: A10_lr_low,gaussian_0p10,valence,stimulus_only,2016,1.02206541218638,1.257773694673858,0.8663072234664694,0.8413570547514742,0.8795593635250918,0.8658039779535107,0.943285935194,1.02206541218638,1.257773694673858,,,0.0,-2.4671622769447922e-17,1.257773694673858 || L6: A11_lr_high,gaussian_0p10,valence,eeg_oracle_arch_A11_lr_high,2016,0.9704436019529883,1.2116204165274487,0.8766330544737234,0.86987105128906,0.8792828324040074,0.8653245862941854,0.9518463111554367,0.9704436019529883,1.2116204165274487,0.26938376069641495,0.26 || L7: A11_lr_high,gaussian_0p10,valence,stimulus_only,2016,1.02206541218638,1.257773694673858,0.8663072234664694,0.8413570547514742,0.8795593635250918,0.8658039779535107,0.943285935194,1.02206541218638,1.257773694673858,,,0.0,-2.4671622769447922e-17,1.25777369467385 || L8: A1_low_dropout,gaussian_0p10,valence,eeg_oracle_arch_A1_low_dropout,2016,0.973411645939893,1.2173329884012016,0.8753621939927837,0.8677200162343583,0.8791287003037309,0.865312899452338,0.9529111322664974,0.973411645939893,1.2173329884012016,0.25165045299676275"
docs/roca/eeg_oracle_arch_ablation_valence_current_best_ranking.csv,.csv,0.0076,csv,20,"ablation,acc,accuracy,arch_ablation,aug,augment,augmentation,augmentation_config,f1,macro_f1,moe,oracle,pearson,rmse",12,"L1: arch_config,augmentation_config,target,model,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,li || L2: A8_no_channel_pos,gaussian_0p10,valence,eeg_oracle_arch_A8_no_channel_pos,2016,0.9688476701237828,1.208020522225321,0.8774025595004936,0.8712319696226127,0.8798676277256448,0.8658272654220258,0.9559353451098317,0.9688476701237828,1.208020522225321,0.2785638604 || L3: A9_base_capacity,gaussian_0p10,valence,eeg_oracle_arch_A9_base_capacity,2016,0.9690263753136089,1.2095937780108774,0.8770531932709538,0.8717812325781905,0.8742372727684846,0.8598984291211911,0.9546700515284766,0.9690263753136089,1.2095937780108774,0.2743183262 || L4: A11_lr_high,gaussian_0p10,valence,eeg_oracle_arch_A11_lr_high,2016,0.9704436019529883,1.2116204165274487,0.8766330544737234,0.86987105128906,0.8792828324040074,0.8653245862941854,0.9518463111554367,0.9704436019529883,1.2116204165274487,0.26938376069641495,0.26 || L5: A6_stem_moe,gaussian_0p10,valence,eeg_oracle_arch_A6_stem_moe,2016,0.9708005655109913,1.2148215385584578,0.8759478730459824,0.8698665465868372,0.8772519153180108,0.8633367573095978,0.9542056404289506,0.9708005655109913,1.2148215385584578,0.25966443022860286,0. || L6: A5_stem_attn,gaussian_0p10,valence,eeg_oracle_arch_A5_stem_attn,2016,0.9708011024370166,1.2148219749832223,0.8759477745108736,0.8698661931500128,0.8772519153180108,0.8633367573095978,0.9542066478282989,0.9708011024370166,1.2148219749832223,0.25966310292333583, || L7: A0_current,gaussian_0p10,valence,eeg_oracle_arch_A0_current,2016,0.9747296136018603,1.21546016371987,0.8757794681954444,0.8675993500367382,0.8798676277256448,0.8658272654220258,0.952118308979454,0.9747296136018603,1.21546016371987,0.2573441414220239,0.23638214 || L8: A1_low_dropout,gaussian_0p10,valence,eeg_oracle_arch_A1_low_dropout,2016,0.973411645939893,1.2173329884012016,0.8753621939927837,0.8677200162343583,0.8791287003037309,0.865312899452338,0.9529111322664974,0.973411645939893,1.2173329884012016,0.25165045299676275"
docs/roca/eeg_oracle_arch_ablation_arousal_raw_a0_a8_current_main_metrics.csv,.csv,0.0024,csv,20,"ablation,acc,accuracy,arch_ablation,aug,augment,augmentation,augmentation_config,f1,macro_f1,oracle,pearson,rmse,stimulus_only",4,"L1: arch_config,augmentation_config,target,model,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,li || L2: A0_current,gaussian_0p10,arousal,eeg_oracle_arch_A0_current,2016,1.447961666789486,1.8192403882459345,0.6908595909039604,0.6871434706998465,0.7816988181020631,0.7852327544019095,0.8608961658140046,1.447961666789486,1.8192403882459345,0.3540505945070285,0.36453 || L3: A0_current,gaussian_0p10,arousal,stimulus_only,2016,1.5799251152073732,1.9442049821165959,0.6343754946304894,0.5984999661777204,0.7686230248306998,0.7739110736354597,0.816073636699185,1.5799251152073732,1.9442049821165959,,,0.0,-1.409807015397024e-17,1.9442049 || L4: A8_no_channel_pos,gaussian_0p10,arousal,eeg_oracle_arch_A8_no_channel_pos,2016,1.4449169382367952,1.8043489794151704,0.6970088978908285,0.6919610422465305,0.7923135561754742,0.7952769980202075,0.8683121892876741,1.4449169382367955,1.8043489794151704,0.37411382 || L5: A8_no_channel_pos,gaussian_0p10,arousal,stimulus_only,2016,1.5799251152073732,1.9442049821165959,0.6343754946304894,0.5984999661777204,0.7686230248306998,0.7739110736354597,0.816073636699185,1.5799251152073732,1.9442049821165959,,,0.0,-1.409807015397024e-17,1."
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current_main_metrics.csv,.csv,0.0024,csv,20,"ablation,acc,accuracy,arch_ablation,aug,augment,augmentation,augmentation_config,f1,macro_f1,oracle,pearson,rmse,stimulus_only",4,"L1: arch_config,augmentation_config,target,model,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,li || L2: A0_current,gaussian_0p10,valence,eeg_oracle_arch_A0_current,2016,0.9799122643733822,1.2212039136503805,0.8745187157120664,0.8663306216843065,0.8795910966045606,0.8653471574052828,0.9524880245402482,0.9799122643733822,1.2212039136503805,0.24010150254718501,0.24 || L3: A0_current,gaussian_0p10,valence,stimulus_only,2016,1.02206541218638,1.257773694673858,0.8663072234664694,0.8413570547514742,0.8795593635250918,0.8658039779535107,0.943285935194,1.02206541218638,1.257773694673858,,,0.0,-2.4671622769447922e-17,1.257773694673858 || L4: A8_no_channel_pos,gaussian_0p10,valence,eeg_oracle_arch_A8_no_channel_pos,2016,0.9845981506562388,1.2278817552100076,0.8730559346777468,0.8648570438945594,0.8808830862686432,0.8668211375300109,0.9529876946169615,0.9845981506562388,1.2278817552100076,0.21691493 || L5: A8_no_channel_pos,gaussian_0p10,valence,stimulus_only,2016,1.02206541218638,1.257773694673858,0.8663072234664694,0.8413570547514742,0.8795593635250918,0.8658039779535107,0.943285935194,1.02206541218638,1.257773694673858,,,0.0,-2.4671622769447922e-17,1.25777369"
docs/roca/eeg_oracle_arch_ablation_arousal_smoke_current_best_ranking.csv,.csv,0.0022,csv,20,"ablation,acc,accuracy,arch_ablation,aug,augment,augmentation,augmentation_config,f1,macro_f1,mha,oracle,pearson,rmse",3,"L1: arch_config,augmentation_config,target,model,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,li || L2: A7_no_channel_mha,gaussian_0p10,arousal,eeg_oracle_arch_A7_no_channel_mha,96,1.536721305091192,1.9218755396731886,0.6807881982820717,0.671617076606764,0.7180327868852459,0.722943722943723,0.8173302107728337,1.536721305091192,1.9218755396731886,0.52814094073563 || L3: A0_current,gaussian_0p10,arousal,eeg_oracle_arch_A0_current,96,1.540272119729334,1.9482373071101167,0.6863719820806597,0.6835831430080374,0.7119437939110069,0.71875,0.8220140515222483,1.540272119729334,1.9482373071101167,0.5499756647271887,0.5440264800956318,0 || L4: A5_stem_attn,gaussian_0p10,arousal,eeg_oracle_arch_A5_stem_attn,96,1.717200805188214,2.102657809819174,0.6094609908322436,0.6435155059286143,0.6587822014051522,0.6627498485766202,0.7723653395784543,1.717200805188214,2.102657809819174,0.5783976470163448,0.56309"
docs/roca/idare_06a0_deep_data_and_prior_model_inventory_current_prior_dl_candidates.csv,.csv,1.2451,csv,19,"acc,accuracy,attention,cnn,deep,eegnet,embedding,f1,gru,loso,lstm,representation,rmse,subject,tcn,temporal,transformer",1444,"L1: path,size_bytes,size_mb,deep_terms,result_terms,snippets,priority_score || L2: scripts/roca/06a0_idare_deep_data_and_prior_model_inventory.py,23746,0.0226,""deep,cnn,lstm,gru,transformer,attention,eegnet,torch,pytorch,tensorflow,keras,conv,tcn,temporal,raw eeg,time-frequency,spectrogram,wavelet,representation,embedding"",""accuracy,acc,rmse || L3: docs/handoff_bundle_latest.md,295409,0.2817,""deep,gru,transformer,attention,eegnet,torch,pytorch,conv,tcn,temporal,raw eeg,representation,embedding,loso,cross-subject,neural,gpu"",""accuracy,acc,f1,loss,valence,arousal,subject,fold,test,validation,baseline"",""L1: || L4: docs/proposal_v1_1.md,28574,0.0273,""gru,transformer,attention,eegnet,torch,pytorch,conv,tcn,temporal,representation,embedding,loso,cross-subject,neural,gpu"",""accuracy,acc,f1,loss,valence,arousal,subject,fold,test,validation,baseline"",""L5: **Cross-Subject EEG–E || L5: docs/chat_handoff_latest.md,9970,0.0095,""attention,torch,pytorch,temporal,representation,embedding,loso,cross-subject,gpu"",""acc,f1,loss,valence,arousal,subject,fold,test,validation,baseline"",""L7: Hard rule: every new script/training recipe/experiment runner mu || L6: docs/next_chat_prompt.md,6873,0.0066,""attention,torch,pytorch,temporal,representation,embedding,loso,cross-subject,gpu"",""acc,f1,loss,valence,arousal,subject,fold,test,validation,baseline"",""L7: Hard rule: every new script/training recipe/experiment runner must  || L7: docs/idare_baseline_modeling_literature_plan.md,7742,0.0074,""conv,raw eeg,time-frequency,representation,loso,neural"",""accuracy,acc,f1,valence,arousal,subject,fold,test,validation,baseline"",""L1: # I-DARE Baseline-Aware Modeling Literature Plan || L9: - Mainline || L8: docs/project_status_current.md,99911,0.0953,""deep,conv,temporal,representation,loso,cross-subject,neural"",""accuracy,acc,rmse,mae,f1,valence,arousal,subject,fold,test,validation,baseline"",""L7: It summarizes the latest frozen documentation and explicitly separat"
docs/roca/eeg_oracle_arch_ablation_arousal_raw_a0_a8_current_best_ranking.csv,.csv,0.0017,csv,19,"ablation,acc,accuracy,arch_ablation,aug,augment,augmentation,augmentation_config,f1,macro_f1,oracle,pearson,rmse",2,"L1: arch_config,augmentation_config,target,model,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,li || L2: A8_no_channel_pos,gaussian_0p10,arousal,eeg_oracle_arch_A8_no_channel_pos,2016,1.4449169382367952,1.8043489794151704,0.6970088978908285,0.6919610422465305,0.7923135561754742,0.7952769980202075,0.8683121892876741,1.4449169382367955,1.8043489794151704,0.37411382 || L3: A0_current,gaussian_0p10,arousal,eeg_oracle_arch_A0_current,2016,1.447961666789486,1.8192403882459345,0.6908595909039604,0.6871434706998465,0.7816988181020631,0.7852327544019095,0.8608961658140046,1.447961666789486,1.8192403882459345,0.3540505945070285,0.36453"
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current_best_ranking.csv,.csv,0.0017,csv,19,"ablation,acc,accuracy,arch_ablation,aug,augment,augmentation,augmentation_config,f1,macro_f1,oracle,pearson,rmse",2,"L1: arch_config,augmentation_config,target,model,n,mae,rmse,pearson,spearman,balanced_accuracy,macro_f1,auroc,dev_mae,dev_rmse,dev_pearson,dev_spearman,dev_sign_acc,true_dev_mean,true_dev_std,pred_dev_mean,pred_dev_std,lift_vs_stimulus_mae,lift_vs_stimulus_rmse,li || L2: A0_current,gaussian_0p10,valence,eeg_oracle_arch_A0_current,2016,0.9799122643733822,1.2212039136503805,0.8745187157120664,0.8663306216843065,0.8795910966045606,0.8653471574052828,0.9524880245402482,0.9799122643733822,1.2212039136503805,0.24010150254718501,0.24 || L3: A8_no_channel_pos,gaussian_0p10,valence,eeg_oracle_arch_A8_no_channel_pos,2016,0.9845981506562388,1.2278817552100076,0.8730559346777468,0.8648570438945594,0.8808830862686432,0.8668211375300109,0.9529876946169615,0.9845981506562388,1.2278817552100076,0.21691493"
