path,kind,size_mb,estimated_rows,columns,subject_col,stimulus_col,unique_subjects_sample,unique_stimuli_sample,duplicate_subject_stimulus_pairs_sample,full_grid_hint,label_cols,time_policy_cols,time_policy_minmax_sample
docs/roca/eeg_residual_training_smoke_fold_summary_current.csv,csv,0.0021,6,"target, model, test_subject, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, pred_dev_std, best_epoch, best_val_dev_rmse, fit_subjects, val_subjects, outer_train_subjects, final_train_last_loss",test_subject,,6,,,,,,{}
docs/roca/eeg_validation_calibrated_smoke_main_metrics_current.csv,csv,0.0021,3,"target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_fit_only_mae, lift_vs_stimulus_fit_only_rmse, lift_vs_stimulus_fit_only_pearson, lift_vs_stimulus_fit_only_spearman, lift_vs_stimulus_fit_only_balanced_accuracy, lift_vs_stimulus_fit_only_macro_f1, lift_vs_stimulus_fit_only_auroc, lift_vs_stimulus_fit_only_dev_mae, lift_vs_stimulus_fit_only_dev_rmse, lift_vs_stimulus_fit_only_dev_pearson, lift_vs_stimulus_fit_only_dev_spearman, lift_vs_stimulus_fit_only_dev_sign_acc, lift_vs_stimulus_fit_only_true_dev_std, lift_vs_stimulus_fit_only_pred_dev_std",,,,,,,,"lift_vs_stimulus_fit_only_mae, lift_vs_stimulus_fit_only_rmse, lift_vs_stimulus_fit_only_pearson, lift_vs_stimulus_fit_only_spearman, lift_vs_stimulus_fit_only_balanced_accuracy, lift_vs_stimulus_fit_only_macro_f1, lift_vs_stimulus_fit_only_auroc, lift_vs_stimulus_fit_only_dev_mae, lift_vs_stimulus_fit_only_dev_rmse, lift_vs_stimulus_fit_only_dev_pearson, lift_vs_stimulus_fit_only_dev_spearman, lift_vs_stimulus_fit_only_dev_sign_acc, lift_vs_stimulus_fit_only_true_dev_std, lift_vs_stimulus_fit_only_pred_dev_std","{""lift_vs_stimulus_fit_only_mae"": ""-0.0642891..0"", ""lift_vs_stimulus_fit_only_rmse"": ""-0.120498..0"", ""lift_vs_stimulus_fit_only_pearson"": ""-0.0298933..0"", ""lift_vs_stimulus_fit_only_spearman"": ""-0.0337051..0"", ""lift_vs_stimulus_fit_only_balanced_accuracy"": ""-0.0106113..0"", ""lift_vs_stimulus_fit_only_macro_f1"": ""-0.0111424..0"", ""lift_vs_stimulus_fit_only_auroc"": ""-0.0127667..0"", ""lift_vs_stimulus_fit_only_dev_mae"": ""-0.0642891..0"", ""lift_vs_stimulus_fit_only_dev_rmse"": ""-0.120498..0"", ""lift_vs_stimulus_fit_only_dev_sign_acc"": ""0..0.46875"", ""lift_vs_stimulus_fit_only_true_dev_std"": ""0..0"", ""lift_vs_stimulus_fit_only_pred_dev_std"": ""0..0.376797""}"
docs/idare_subject_variability_intervention_failure_fold_task_summary.csv,csv,0.002,24,"modality, task, fold, final_macro_f1, final_balanced_accuracy, final_accuracy, n_train, n_val, one_class_pred",,,,,,,,,{}
docs/idare_label_semantics_redesigned_task_metric_debug_subject_concentration.csv,csv,0.002,8,"model, modality, task, subject_column, error_metric, n_rows, n_unique_subjects, mean_subject_mae, median_subject_mae, p90_subject_mae, max_subject_mae, mean_subject_rmse, high_error_rows_at_or_above_p90, top_error_subjects, subject_concentration_interpretation",,,,,,,,,{}
docs/roca/eeg_residual_training_smoke_subset_metrics_current.csv,csv,0.002,4,"target, subset, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_pred_dev_std",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_pred_dev_std","{""lift_vs_stimulus_mae"": ""-0.0459457..0"", ""lift_vs_stimulus_rmse"": ""-0.0786446..0"", ""lift_vs_stimulus_pearson"": ""-0.0460123..0"", ""lift_vs_stimulus_spearman"": ""0..0.0654713"", ""lift_vs_stimulus_balanced_accuracy"": ""0..0"", ""lift_vs_stimulus_macro_f1"": ""0..0"", ""lift_vs_stimulus_auroc"": ""0..0.0405644"", ""lift_vs_stimulus_dev_mae"": ""-0.0459457..0"", ""lift_vs_stimulus_dev_rmse"": ""-0.0786446..0"", ""lift_vs_stimulus_dev_sign_acc"": ""0..0.479167"", ""lift_vs_stimulus_pred_dev_std"": ""0..0.202953""}"
docs/roca/eeg_smoke_diagnostic_experiment_summary_current.csv,csv,0.002,3,"experiment, target, model, n, aggregate_rmse, stimulus_rmse, aggregate_lift_vs_stimulus_rmse, aggregate_auroc, stimulus_auroc, aggregate_lift_vs_stimulus_auroc, aggregate_balanced_accuracy, stimulus_balanced_accuracy, aggregate_dev_pearson, subject_centered_dev_pearson, macro_mean_fold_dev_pearson, macro_median_fold_dev_pearson, positive_fold_dev_pearson_count, negative_fold_dev_pearson_count, mean_fold_rmse_lift, positive_fold_rmse_lift_count, negative_fold_rmse_lift_count, true_dev_std, pred_dev_std, std_ratio_pred_over_true, true_dev_mean, pred_dev_mean, mean_bias_pred_minus_true, diagnostic_verdict",,,,,,,,"stimulus_rmse, aggregate_lift_vs_stimulus_rmse, stimulus_auroc, aggregate_lift_vs_stimulus_auroc, stimulus_balanced_accuracy","{""stimulus_rmse"": ""2.38301..2.38301"", ""aggregate_lift_vs_stimulus_rmse"": ""-0.10306..-0.060561"", ""stimulus_auroc"": ""0.647673..0.647673"", ""aggregate_lift_vs_stimulus_auroc"": ""-0.021941..0.00900851"", ""stimulus_balanced_accuracy"": ""0.627998..0.627998""}"
docs/roca/idare_scientific_direction_lock_current_physiology_challenge_matrix.csv,csv,0.0019,6,"target, challenge, required_comparator, required_k, minimum_evidence, success_interpretation, failure_interpretation",,,,,,,,,{}
docs/roca/eeg_smoke_diagnostic_model_comparison_current.csv,csv,0.0018,3,"experiment, target, model, n, aggregate_rmse, stimulus_rmse, aggregate_lift_vs_stimulus_rmse, aggregate_auroc, stimulus_auroc, aggregate_lift_vs_stimulus_auroc, aggregate_balanced_accuracy, stimulus_balanced_accuracy, aggregate_dev_pearson, subject_centered_dev_pearson, macro_mean_fold_dev_pearson, macro_median_fold_dev_pearson, positive_fold_dev_pearson_count, negative_fold_dev_pearson_count, mean_fold_rmse_lift, positive_fold_rmse_lift_count, negative_fold_rmse_lift_count, true_dev_std, pred_dev_std, std_ratio_pred_over_true, true_dev_mean, pred_dev_mean, mean_bias_pred_minus_true",,,,,,,,"stimulus_rmse, aggregate_lift_vs_stimulus_rmse, stimulus_auroc, aggregate_lift_vs_stimulus_auroc, stimulus_balanced_accuracy","{""stimulus_rmse"": ""2.38301..2.38301"", ""aggregate_lift_vs_stimulus_rmse"": ""-0.10306..-0.060561"", ""stimulus_auroc"": ""0.647673..0.647673"", ""aggregate_lift_vs_stimulus_auroc"": ""-0.021941..0.00900851"", ""stimulus_balanced_accuracy"": ""0.627998..0.627998""}"
docs/roca/eeg_gaussian_broader_fold_diagnostic_config_summary_current.csv,csv,0.0018,4,"augmentation_config, folds, aggregate_rmse, aggregate_rmse_lift, aggregate_auroc, aggregate_auroc_lift, aggregate_balanced_accuracy, aggregate_ba_lift, aggregate_dev_pearson, aggregate_pred_dev_std, mean_fold_rmse_lift, median_fold_rmse_lift, positive_rmse_lift_folds, negative_rmse_lift_folds, mean_fold_auroc_lift, positive_auroc_lift_folds, mean_fold_ba_lift, positive_ba_lift_folds, mean_fold_dev_pearson, median_fold_dev_pearson, positive_dev_pearson_folds, negative_dev_pearson_folds, mean_pred_dev_std, mean_true_dev_std",,,,,,,,,{}
docs/roca/deap_stimulus_only_loso_midpoint_high_current_main_metrics.csv,csv,0.0017,4,"target, model, n, mae, rmse, pearson, spearman, ccc, y_true_mean, y_true_std, y_pred_mean, y_pred_std, binary_n, accuracy, balanced_accuracy, macro_f1, auroc, n_low, n_high, lift_vs_global_mae, lift_vs_global_rmse, lift_vs_global_pearson, lift_vs_global_spearman, lift_vs_global_ccc, lift_vs_global_accuracy, lift_vs_global_balanced_accuracy, lift_vs_global_macro_f1, lift_vs_global_auroc",,,,,,,,,{}
docs/roca/eeg_oracle_arch_ablation_valence_raw_a0_a8_current_best_ranking.csv,csv,0.0017,2,"arch_config, augmentation_config, target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std","{""lift_vs_stimulus_mae"": ""0.0374673..0.0421531"", ""lift_vs_stimulus_rmse"": ""0.0298919..0.0365698"", ""lift_vs_stimulus_pearson"": ""0.00674871..0.00821149"", ""lift_vs_stimulus_spearman"": ""0.0235..0.0249736"", ""lift_vs_stimulus_balanced_accuracy"": ""3.17331e-05..0.00132372"", ""lift_vs_stimulus_macro_f1"": ""-0.000456821..0.00101716"", ""lift_vs_stimulus_auroc"": ""0.00920209..0.00970176"", ""lift_vs_stimulus_dev_mae"": ""0.0374673..0.0421531"", ""lift_vs_stimulus_dev_rmse"": ""0.0298919..0.0365698"", ""lift_vs_stimulus_dev_sign_acc"": ""0.589286..0.590774"", ""lift_vs_stimulus_true_dev_std"": ""0..0"", ""lift_vs_stimulus_pred_dev_std"": ""0.277536..0.323704""}"
docs/roca/eeg_oracle_arch_ablation_arousal_raw_a0_a8_current_best_ranking.csv,csv,0.0017,2,"arch_config, augmentation_config, target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std","{""lift_vs_stimulus_mae"": ""0.131963..0.135008"", ""lift_vs_stimulus_rmse"": ""0.124965..0.139856"", ""lift_vs_stimulus_pearson"": ""0.0564841..0.0626334"", ""lift_vs_stimulus_spearman"": ""0.0886435..0.0934611"", ""lift_vs_stimulus_balanced_accuracy"": ""0.0130758..0.0236905"", ""lift_vs_stimulus_macro_f1"": ""0.0113217..0.0213659"", ""lift_vs_stimulus_auroc"": ""0.0448225..0.0522386"", ""lift_vs_stimulus_dev_mae"": ""0.131963..0.135008"", ""lift_vs_stimulus_dev_rmse"": ""0.124965..0.139856"", ""lift_vs_stimulus_dev_sign_acc"": ""0.634921..0.650298"", ""lift_vs_stimulus_true_dev_std"": ""0..0"", ""lift_vs_stimulus_pred_dev_std"": ""0.688257..0.705812""}"
docs/roca/deap_stimulus_only_loso_current_main_metrics.csv,csv,0.0017,4,"target, model, n, mae, rmse, pearson, spearman, ccc, y_true_mean, y_true_std, y_pred_mean, y_pred_std, binary_n, accuracy, balanced_accuracy, macro_f1, auroc, n_low, n_high, lift_vs_global_mae, lift_vs_global_rmse, lift_vs_global_pearson, lift_vs_global_spearman, lift_vs_global_ccc, lift_vs_global_accuracy, lift_vs_global_balanced_accuracy, lift_vs_global_macro_f1, lift_vs_global_auroc",,,,,,,,,{}
docs/roca/eeg_residual_sign_aux_smoke_main_metrics_current.csv,csv,0.0017,2,"target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, aux_residual_sign_acc, aux_residual_sign_auroc, aux_residual_sign_prob_mean, aux_residual_sign_prob_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std, lift_vs_stimulus_aux_residual_sign_acc, lift_vs_stimulus_aux_residual_sign_auroc",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std, lift_vs_stimulus_aux_residual_sign_acc, lift_vs_stimulus_aux_residual_sign_auroc","{""lift_vs_stimulus_mae"": ""-0.0251574..0"", ""lift_vs_stimulus_rmse"": ""-0.0589571..0"", ""lift_vs_stimulus_pearson"": ""-0.0256247..0"", ""lift_vs_stimulus_spearman"": ""-0.0172768..0"", ""lift_vs_stimulus_balanced_accuracy"": ""0..0.00143694"", ""lift_vs_stimulus_macro_f1"": ""0..0.00206804"", ""lift_vs_stimulus_auroc"": ""-0.00712944..0"", ""lift_vs_stimulus_dev_mae"": ""-0.0251574..0"", ""lift_vs_stimulus_dev_rmse"": ""-0.0589571..0"", ""lift_vs_stimulus_dev_sign_acc"": ""0..0.505208"", ""lift_vs_stimulus_true_dev_std"": ""0..0"", ""lift_vs_stimulus_pred_dev_std"": ""0..0.271903""}"
docs/roca/idare_residual_physiology_feature_audit_repro3_smoke_current_best_ranking.csv,csv,0.0016,6,"target, model, n, rmse, lift_vs_stimulus_rmse, dev_rmse, lift_vs_stimulus_dev_rmse, pearson, spearman, ccc, dev_pearson, dev_sign_acc, pred_dev_std, true_dev_std",,,,,,,,"lift_vs_stimulus_rmse, lift_vs_stimulus_dev_rmse","{""lift_vs_stimulus_rmse"": ""-0.672865..-0.0518495"", ""lift_vs_stimulus_dev_rmse"": ""-1.3724..-0.0518495""}"
docs/idare_subject_variability_intervention_failure_decision_matrix.csv,csv,0.0016,5,"candidate_next_method, targets_subject_variability_directly, evidence_for, evidence_against_or_risk, decision, recommended_scope",,,,,,,,recommended_scope,{}
docs/idare_label_semantics_alternative_pairwise_feature_patch_archive_manifest.csv,csv,0.0016,9,"manifest_id, artifact, role, archive_status, notes",,,,,,,,,{}
docs/roca/idare_residual_physiology_feature_audit_repro3_smoke_current_fold_summary.csv,csv,0.0016,24,"target, feature_block, test_subject, selected_alpha, inner_val_dev_rmse, train_n, test_n",test_subject,,4,,,,,,{}
docs/idare_subject_variability_supcon_dg_embedding_diagnostic_summary.csv,csv,0.0016,12,"test, modality, task, embedding_variance_mean, embedding_norm_mean, embedding_centroid_distance, embedding_collapse_flag, one_class_pred, pred_counts",,,,,,,,,{}
docs/roca/idare_residual_physiology_feature_audit_smoke_current_subject_winloss.csv,csv,0.0015,10,"target, model, subjects, rmse_wins, rmse_losses, rmse_ties, mean_delta_rmse_model_minus_stimulus, median_delta_rmse_model_minus_stimulus, worst_regression_delta_rmse, best_gain_delta_rmse, dev_rmse_wins, dev_rmse_losses",,,,,,,,"mean_delta_rmse_model_minus_stimulus, median_delta_rmse_model_minus_stimulus","{""mean_delta_rmse_model_minus_stimulus"": ""0.022301..0.706748"", ""median_delta_rmse_model_minus_stimulus"": ""-0.0142751..0.3579""}"
docs/roca/eeg_gaussian10_valence_full_loso_main_metrics_current.csv,csv,0.0015,2,"augmentation_config, target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std","{""lift_vs_stimulus_mae"": ""-0.00381643..0"", ""lift_vs_stimulus_rmse"": ""-0.00669972..0"", ""lift_vs_stimulus_pearson"": ""-0.00149586..0"", ""lift_vs_stimulus_spearman"": ""0..0.0115075"", ""lift_vs_stimulus_balanced_accuracy"": ""-0.00215332..0"", ""lift_vs_stimulus_macro_f1"": ""-0.00245563..0"", ""lift_vs_stimulus_auroc"": ""0..0.00408853"", ""lift_vs_stimulus_dev_mae"": ""-0.00381643..0"", ""lift_vs_stimulus_dev_rmse"": ""-0.00669972..0"", ""lift_vs_stimulus_dev_sign_acc"": ""0..0.513393"", ""lift_vs_stimulus_true_dev_std"": ""0..0"", ""lift_vs_stimulus_pred_dev_std"": ""0..0.169264""}"
docs/roca/eeg_gaussian10_full_loso_main_metrics_current.csv,csv,0.0015,2,"augmentation_config, target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std","{""lift_vs_stimulus_mae"": ""-0.0344221..0"", ""lift_vs_stimulus_rmse"": ""-0.0483174..0"", ""lift_vs_stimulus_pearson"": ""-0.021536..0"", ""lift_vs_stimulus_spearman"": ""-0.00517823..0"", ""lift_vs_stimulus_balanced_accuracy"": ""-0.00125189..0"", ""lift_vs_stimulus_macro_f1"": ""-0.00291958..0"", ""lift_vs_stimulus_auroc"": ""-0.00421019..0"", ""lift_vs_stimulus_dev_mae"": ""-0.0344221..0"", ""lift_vs_stimulus_dev_rmse"": ""-0.0483174..0"", ""lift_vs_stimulus_dev_sign_acc"": ""0..0.494048"", ""lift_vs_stimulus_true_dev_std"": ""0..0"", ""lift_vs_stimulus_pred_dev_std"": ""0..0.383239""}"
docs/roca/eeg_gaussian10_arousal_test_oracle_main_metrics_current.csv,csv,0.0014,2,"augmentation_config, target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std","{""lift_vs_stimulus_mae"": ""0..0.112803"", ""lift_vs_stimulus_rmse"": ""0..0.113158"", ""lift_vs_stimulus_pearson"": ""0..0.0513153"", ""lift_vs_stimulus_spearman"": ""0..0.0825092"", ""lift_vs_stimulus_balanced_accuracy"": ""0..0.00893734"", ""lift_vs_stimulus_macro_f1"": ""0..0.00607255"", ""lift_vs_stimulus_auroc"": ""0..0.0390582"", ""lift_vs_stimulus_dev_mae"": ""0..0.112803"", ""lift_vs_stimulus_dev_rmse"": ""0..0.113158"", ""lift_vs_stimulus_dev_sign_acc"": ""0..0.623016"", ""lift_vs_stimulus_true_dev_std"": ""0..0"", ""lift_vs_stimulus_pred_dev_std"": ""0..0.64202""}"
docs/roca/eeg_gaussian10_valence_test_oracle_main_metrics_current.csv,csv,0.0014,2,"augmentation_config, target, model, n, mae, rmse, pearson, spearman, balanced_accuracy, macro_f1, auroc, dev_mae, dev_rmse, dev_pearson, dev_spearman, dev_sign_acc, true_dev_mean, true_dev_std, pred_dev_mean, pred_dev_std, lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std",,,,,,,,"lift_vs_stimulus_mae, lift_vs_stimulus_rmse, lift_vs_stimulus_pearson, lift_vs_stimulus_spearman, lift_vs_stimulus_balanced_accuracy, lift_vs_stimulus_macro_f1, lift_vs_stimulus_auroc, lift_vs_stimulus_dev_mae, lift_vs_stimulus_dev_rmse, lift_vs_stimulus_dev_pearson, lift_vs_stimulus_dev_spearman, lift_vs_stimulus_dev_sign_acc, lift_vs_stimulus_true_dev_std, lift_vs_stimulus_pred_dev_std","{""lift_vs_stimulus_mae"": ""0..0.0474223"", ""lift_vs_stimulus_rmse"": ""0..0.0424825"", ""lift_vs_stimulus_pearson"": ""0..0.00950939"", ""lift_vs_stimulus_spearman"": ""0..0.0262734"", ""lift_vs_stimulus_balanced_accuracy"": ""0..0.000308264"", ""lift_vs_stimulus_macro_f1"": ""0..2.32875e-05"", ""lift_vs_stimulus_auroc"": ""0..0.00883036"", ""lift_vs_stimulus_dev_mae"": ""0..0.0474223"", ""lift_vs_stimulus_dev_rmse"": ""0..0.0424825"", ""lift_vs_stimulus_dev_sign_acc"": ""0..0.584325"", ""lift_vs_stimulus_true_dev_std"": ""0..0"", ""lift_vs_stimulus_pred_dev_std"": ""0..0.313236""}"
docs/roca/deap_papers_vs_stimulus_only_loso_threshold_matched_current.csv,csv,0.0014,6,"paper_model, threshold_claim, baseline_policy, arousal_acc, stimulus_only_arousal_matched_policy, delta_arousal_pp_vs_stimulus_only, stimulus_only_arousal_low, delta_arousal_pp_vs_low, stimulus_only_arousal_high, delta_arousal_pp_vs_high, valence_acc, stimulus_only_valence_matched_policy, delta_valence_pp_vs_stimulus_only, stimulus_only_valence_low, delta_valence_pp_vs_low, stimulus_only_valence_high, delta_valence_pp_vs_high",,,,,,,,"baseline_policy, stimulus_only_arousal_matched_policy, delta_arousal_pp_vs_stimulus_only, stimulus_only_arousal_low, stimulus_only_arousal_high, stimulus_only_valence_matched_policy, delta_valence_pp_vs_stimulus_only, stimulus_only_valence_low, stimulus_only_valence_high","{""stimulus_only_arousal_matched_policy"": ""64.8438..64.8438"", ""delta_arousal_pp_vs_stimulus_only"": ""-0.61375..0.61625"", ""stimulus_only_arousal_low"": ""65.3906..65.3906"", ""stimulus_only_arousal_high"": ""64.8438..64.8438"", ""stimulus_only_valence_matched_policy"": ""75.1562..75.1562"", ""delta_valence_pp_vs_stimulus_only"": ""-13.6562..-10.3662"", ""stimulus_only_valence_low"": ""76.4062..76.4062"", ""stimulus_only_valence_high"": ""75.1562..75.1562""}"
